time,x,y,z,phi,theta,psi,x_velocity,y_velocity,z_velocity,phi_velocity,theta_velocity,psi_velocity,rotor_speed1,rotor_speed2,rotor_speed3,rotor_speed4
3.6000000000000028,1.0905566343350854,-1.9896935761363688,21.012754827998847,6.194625271508839,0.024879972269938655,0.0,0.6481768300646574,-1.8788444980862942,5.2964257213891885,0.07046292163519613,0.14403531338560693,0.0,443.03537108875486,444.13775629614196,441.85415594939684,444.50014285521
3.660000000000003,1.1287764157369224,-2.104639955326776,21.33714056900496,6.199462848402689,0.03387774428521784,0.0,0.6247718272686072,-1.9521071255424847,5.515432822371918,0.09565446564062148,0.15974776045447098,0.0,499.5556972468788,500.7184737281288,498.113683376792,499.95704058328494
3.720000000000003,1.1656243310366023,-2.2232711941027943,21.667473795780865,6.205710375623781,0.04330727142451796,0.0,0.6026708905644885,-2.001820898708563,5.495838686108076,0.11719056086263457,0.1514085896746105,0.0,430.07761516908147,429.39486970614945,427.94325529178207,429.7824897934079
3.780000000000003,1.200805552983758,-2.3450878719125283,22.000594961479905,6.2126194278360884,0.052166851523953284,0.0,0.5691157111572933,-2.0580276569028313,5.6077250510230305,0.11072737921310784,0.13885969655947053,0.0,470.91193770828215,469.95910783388496,470.00492143944507,469.5146978824597
3.840000000000003,1.2338083189190903,-2.4701171095537626,22.34004613283274,6.219213189340767,0.060863958772223725,0.0,0.5301224856256921,-2.1089622054388317,5.706881428486955,0.10818077061902519,0.15496240214051984,0.0,466.9844186762772,468.25731866419767,466.9598335131401,466.77113000607085
3.900000000000003,1.2641700299228253,-2.5981940442427534,22.68730352470309,6.225212806447043,0.07043369382442144,0.0,0.48092551855403676,-2.159569590069377,5.867592284307855,0.07376827428923169,0.16728560785643395,0.0,485.51319615442367,486.4586797919156,487.87682648058234,485.3074434937083
3.960000000000003,1.291609925394507,-2.728993455070875,23.040752868250504,6.230114496954178,0.08036072108450742,0.0,0.4328042758588952,-2.2000036032467136,5.913828999607437,0.09409605992373081,0.16150720996459578,0.0,453.16045650158736,452.72119462494476,453.37647603955,455.01220333108944
4.020000000000002,1.3157605679863544,-2.8622657751013394,23.39954911405008,6.235627413217902,0.08987537294540271,0.0,0.37123950054254645,-2.2418279552475346,6.045367652859075,0.08704245764627658,0.1519682529818084,0.0,479.6102641869661,478.90689574243584,480.56482079619923,480.03616300515097
4.080000000000001,1.3367521039592198,-2.997564770790183,23.758185826548175,6.240780138807359,0.09874197187152056,0.0,0.32780056144700853,-2.267873937209917,5.909927790798815,0.08344514957975209,0.13771122126334764,0.0,396.41072620260513,395.12140571978983,394.72615051963,394.40104467710404
4.14,1.3547948999846193,-3.134459106063964,24.110914433898508,6.245850794973432,0.10731615850491671,0.0,0.27293281253381546,-2.2949387636411056,5.848017546994369,0.08656026810706198,0.15165555994199045,0.0,417.9359717292816,419.17009805782925,419.28753111126315,419.564449749334
4.199999999999998,1.3692533277836274,-3.2729578740338763,24.461337741748377,6.2508702707251125,0.11627417254711236,0.0,0.2082368026835646,-2.3213023013839513,5.832823327299854,0.07711370034431612,0.14412295868231398,0.0,434.62062174333266,434.01018551712576,433.606814641978,432.81821234175135
4.259999999999997,1.3792687645681272,-3.4130715140763477,24.81429102850943,6.255073046816843,0.12443931474829917,0.0,0.1248084111753662,-2.3487228077941373,5.931730017860773,0.049622777482678036,0.1107592155394019,0.0,470.983608706436,468.4109885395203,470.0882935107805,467.9560863231432
4.319999999999996,1.3839366131984272,-3.5547972136428467,25.17460991423236,6.258433301944674,0.13112360991432492,0.0,0.03016858569538481,-2.3751336711471494,6.078064609175742,0.06641343407172713,0.11266492900017071,0.0,484.6174286317383,484.77054082987615,483.77173693429086,485.03639202533867
4.379999999999995,1.3836272612779261,-3.697884385824881,25.537334684315894,6.262352867305495,0.13751186202109178,0.0,-0.041029528487121394,-2.3941793008114725,6.013064341026836,0.06305871200302438,0.0897012668086018,0.0,420.53342876095144,418.5495307576036,420.86643062319246,420.5793152402983
4.439999999999993,1.3782914641505226,-3.8421566275398575,25.900889386803385,6.265971251401478,0.1430183125972384,0.0,-0.137296588930232,-2.4145486797672957,6.104878005313039,0.054141780936329674,0.09562475756190525,0.0,468.2555133896901,468.72276965220277,470.76808540435746,470.07982167320864
4.499999999999992,1.3673765681354269,-3.987550751423142,26.2678185835777,6.269455157681076,0.1488404691677392,0.0,-0.2270239006261502,-2.4316492845194295,6.125911401771155,0.06493750394823197,0.09971668293661123,0.0,449.1289384958093,449.46868987438353,447.7383460099413,448.6182594243984
4.559999999999991,1.3516690710101604,-4.133852273836768,26.631388537780495,6.273409824669766,0.15556429420625584,0.0,-0.29708739371762566,-2.444847516480115,5.99373224579247,0.0677896053980389,0.12939852205052801,0.0,395.7197475661326,398.4555655385226,398.31606894074275,398.58064477902417
4.6199999999999894,1.330677301072926,-4.280954482111075,26.993251920393607,6.277822590021973,0.16301482266805856,0.0,-0.40331383321126074,-2.4581742565050013,6.0678788067903895,0.08310001524870841,0.11088569317147244,0.0,465.32422246692073,463.8855360867047,463.582375038699,464.787970562871
4.679999999999988,1.3030531129776073,-4.428775729246967,27.360248144766896,0.00014810881479299098,0.16991464087895825,0.0,-0.5180827645158566,-2.4687033310426494,6.1647077333667735,0.1052443776016074,0.12215439094370924,0.0,471.9570187795378,472.8369981313148,471.32067831857563,473.0357214022989
4.739999999999987,1.2686626182712724,-4.577121594674213,27.7315194731808,0.006718827434546881,0.17716973664855118,0.0,-0.6288993936044937,-2.4756001885389516,6.210653740572032,0.11690690817578589,0.11832639747713833,0.0,457.8807054431554,457.5887319382718,457.75319213024443,458.6906246167422
4.799999999999986,1.2274186733973453,-4.725760724983043,28.10591006667657,0.013676283098294384,0.18390975179352687,0.0,-0.7464979921060411,-2.4784202093956216,6.268608510524316,0.11398987847108474,0.09632847115174863,0.0,462.7989018461076,461.0742947284309,463.02190665467856,462.80374963730935
4.859999999999984,1.179145051112956,-4.874456447347329,28.48295374341694,0.020367064881540387,0.189820300628603,0.0,-0.8631151788991551,-2.477530969688917,6.299240488322477,0.10603701724307299,0.10254519899941177,0.0,454.5081157106904,455.0142600909458,455.1367951491258,454.51039111355146
4.919999999999983,1.1236434857852446,-5.0229710189621235,28.862444686804587,0.027078213682180774,0.19618517947099523,0.0,-0.9874635403563098,-2.4723824528071763,6.3500414851716585,0.12148542002603363,0.1123473345670694,0.0,462.0723877620124,462.8539587425477,460.2852245896177,461.5169128003921
4.979999999999982,1.061009020743872,-5.171117305579826,29.24270770051658,0.03487126434434096,0.20304334212276576,0.0,-1.1009384439257095,-2.465236340709145,6.325397360917228,0.14285956864213872,0.11794856456332838,0.0,439.0885206432891,439.5648495195829,436.90371791142815,438.69798380377983
5.0399999999999805,0.9916245471002312,-5.318739585461644,29.620627039373833,0.04290832671803546,0.21007923103618964,0.0,-1.2124913219901514,-2.4548747951076297,6.272070720882669,0.10276771416164185,0.11586237296288825,0.0,429.46812055423237,429.3039507240354,430.46195442333845,427.0711995612271
